originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_2015,regionflow_2016,regionflow_2017,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_2015,countryflow_2016,countryflow_2017
1,NorthAmerica,1,NorthAmerica,11854.27,4573,147,,CAN,Canada,CAN,Canada,0,0,0
1,NorthAmerica,1,NorthAmerica,11854.27,4573,147,,CAN,Canada,USA,United States,8421.75,0,0
1,NorthAmerica,1,NorthAmerica,11854.27,4573,147,,USA,United States,CAN,Canada,3432.52,4573,147
1,NorthAmerica,1,NorthAmerica,11854.27,4573,147,,USA,United States,USA,United States,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,BDI,Burundi,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,BFA,Burkina Faso,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,CAF,Central African Republic,1.86,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,CIV,Ivory Coast,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,CMR,Cameroon,1.37,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,COD,DR Congo,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,DZA,Algeria,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,EGY,Egypt,7.07,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,ERI,Eritrea,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,ESH,Western Sahara,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,ETH,Ethiopia,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,KEN,Kenya,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,MAR,Morocco,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,MLI,Mali,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,MOZ,Mozambique,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,MRT,Mauritania,0.5,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,NER,Niger,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,NGA,Nigeria,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,OAF,other Africa,55.17,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,RWA,Rwanda,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,SDN,Sudan,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,SOM,Somalia,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,SSD,South Sudan,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,TCD,Chad,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,TZA,Tanzania,2.94,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,UGA,Uganda,2.75,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,ZAF,South Africa,61.14,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,CAN,Canada,ZWE,Zimbabwe,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,BDI,Burundi,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,BFA,Burkina Faso,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,CAF,Central African Republic,5.48,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,CIV,Ivory Coast,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,CMR,Cameroon,6.29,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,COD,DR Congo,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,DZA,Algeria,19.68,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,EGY,Egypt,67.3,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,ERI,Eritrea,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,ESH,Western Sahara,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,ETH,Ethiopia,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,KEN,Kenya,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,MAR,Morocco,18.58,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,MLI,Mali,17.28,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,MOZ,Mozambique,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,MRT,Mauritania,1.08,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,NER,Niger,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,NGA,Nigeria,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,OAF,other Africa,202.97,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,RWA,Rwanda,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,SDN,Sudan,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,SOM,Somalia,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,SSD,South Sudan,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,TCD,Chad,0,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,TZA,Tanzania,12.91,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,UGA,Uganda,9.94,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,ZAF,South Africa,181.14,0,0
1,NorthAmerica,2,Africa,675.45,0,0,,USA,United States,ZWE,Zimbabwe,0,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,ALB,Albania,10.04,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,AUT,Austria,25.47,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,BEL,Belgium,31.43,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,BGR,Bulgaria,4.74,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,BIH,Bosnia Herzegovina,0,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,CHE,Switzerland,123.69,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,CZE,Czech Republic,8.11,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,DEU,Germany,196.95,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,DNK,Denmark,38.03,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,ESP,Spain,64.14,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,FIN,Finland,19.89,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,FRA,France,257.38,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,GBR,United Kingdom,864.15,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,GRC,Greece,126.11,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,HRV,Croatia,10.04,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,HUN,Hungary,23.46,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,IRL,other Europe,53.23,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,ITA,Italy,255.4,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,MKD,Macedonia,0,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,MLT,Malta,20.53,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,MNE,Montenegro,0.69,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,NLD,Netherlands,97.76,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,NOR,Norway,30.32,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,OEU,other Europe,5.23,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,POL,Poland,29.51,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,PRT,Portugal,70.44,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,ROU,Romania,0,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,SRB,Serbia,6.12,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,SVK,Slovakia,4.4,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,SVN,Slovenia,4.18,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,CAN,Canada,SWE,Sweden,36.11,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,ALB,Albania,26.28,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,AUT,Austria,110.54,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,BEL,Belgium,128.53,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,BGR,Bulgaria,21.28,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,BIH,Bosnia Herzegovina,0,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,CHE,Switzerland,383.47,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,CZE,Czech Republic,56.98,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,DEU,Germany,1375.75,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,DNK,Denmark,123.67,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,ESP,Spain,398.25,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,FIN,Finland,58.19,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,FRA,France,539.06,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,GBR,United Kingdom,2121.5,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,GRC,Greece,228.39,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,HRV,Croatia,16.16,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,HUN,Hungary,76.8,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,IRL,other Europe,306.9,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,ITA,Italy,542.26,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,MKD,Macedonia,0,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,MLT,Malta,14.03,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,MNE,Montenegro,3.17,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,NLD,Netherlands,272.85,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,NOR,Norway,174.61,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,OEU,other Europe,31.66,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,POL,Poland,136.71,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,PRT,Portugal,67.36,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,ROU,Romania,24.7,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,SRB,Serbia,12.86,0,114
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,SVK,Slovakia,21.37,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,SVN,Slovenia,7.41,0,0
1,NorthAmerica,3,Europe,9898.4,0,114,,USA,United States,SWE,Sweden,200.11,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,CAN,Canada,ARM,Armenia,0,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,CAN,Canada,AZE,Azerbaijan,0,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,CAN,Canada,BLR,Belarus,1.55,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,CAN,Canada,KAZ,Kazakhstan,0,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,CAN,Canada,OSR,other Fmr USSR,3.12,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,CAN,Canada,RUS,Russia,5.58,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,CAN,Canada,UKR,Ukraine,0,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,CAN,Canada,UZB,Uzbekistan,0,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,USA,United States,ARM,Armenia,0,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,USA,United States,AZE,Azerbaijan,0,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,USA,United States,BLR,Belarus,0.87,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,USA,United States,KAZ,Kazakhstan,0,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,USA,United States,OSR,other Fmr USSR,20.68,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,USA,United States,RUS,Russia,45.88,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,USA,United States,UKR,Ukraine,27.38,0,0
1,NorthAmerica,4,FmrUSSR,105.06,0,0,,USA,United States,UZB,Uzbekistan,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,ARE,United Arab Emirates,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,BHR,Bahrain,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,IRQ,Iraq,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,ISR,Israel,81.32,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,JOR,Jordan,3.44,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,LBN,Lebanon,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,OWA,other West Asia,16.76,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,PSE,Palestina,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,QAT,Qatar,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,SAU,Saudi Arabia,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,SYR,Syria,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,TUR,Turkey,14.31,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,CAN,Canada,YEM,Yemen,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,ARE,United Arab Emirates,129.53,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,BHR,Bahrain,11.2,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,IRQ,Iraq,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,ISR,Israel,790.82,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,JOR,Jordan,27.63,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,LBN,Lebanon,6.86,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,OWA,other West Asia,83.05,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,PSE,Palestina,78.26,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,QAT,Qatar,22.8,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,SAU,Saudi Arabia,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,SYR,Syria,0,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,TUR,Turkey,136.34,0,0
1,NorthAmerica,5,WestAsia,1402.32,0,0,,USA,United States,YEM,Yemen,0,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,CAN,Canada,AFG,Afghanistan,0,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,CAN,Canada,BGD,Bangladesh,0,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,CAN,Canada,IND,India,16.42,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,CAN,Canada,IRN,Iran,0,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,CAN,Canada,LKA,Sri Lanka,2.45,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,CAN,Canada,OSA,other South Asia,1.35,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,CAN,Canada,PAK,Pakistan,0,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,USA,United States,AFG,Afghanistan,0,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,USA,United States,BGD,Bangladesh,460.08,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,USA,United States,IND,India,27.22,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,USA,United States,IRN,Iran,0,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,USA,United States,LKA,Sri Lanka,5.94,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,USA,United States,OSA,other South Asia,2.15,0,0
1,NorthAmerica,6,SouthAsia,515.61,0,0,,USA,United States,PAK,Pakistan,0,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,CAN,Canada,CHN,China,86.29,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,CAN,Canada,HKG,Hong Kong,146.6,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,CAN,Canada,JPN,Japan,90.72,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,CAN,Canada,KOR,South Korea,141.53,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,CAN,Canada,OEA,other East Asia,4.64,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,USA,United States,CHN,China,267.77,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,USA,United States,HKG,Hong Kong,132.5,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,USA,United States,JPN,Japan,502.43,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,USA,United States,KOR,South Korea,687.84,0,0
1,NorthAmerica,7,EastAsia,2077.69,0,0,,USA,United States,OEA,other East Asia,17.37,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,CAN,Canada,IDN,Indonesia,20.86,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,CAN,Canada,MMR,Myanmar,0,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,CAN,Canada,MYS,Malaysia,0,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,CAN,Canada,OSEA,other Southeast Asia,0.42,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,CAN,Canada,PHL,Philippines,55.65,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,CAN,Canada,SGP,Singapore,47,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,CAN,Canada,THA,Thailand,6.06,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,CAN,Canada,VNM,Vietnam,14.54,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,USA,United States,IDN,Indonesia,117.46,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,USA,United States,MMR,Myanmar,0,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,USA,United States,MYS,Malaysia,0,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,USA,United States,OSEA,other Southeast Asia,4.16,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,USA,United States,PHL,Philippines,355.64,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,USA,United States,SGP,Singapore,171.61,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,USA,United States,THA,Thailand,34.93,0,0
1,NorthAmerica,8,SoutheastAsia,859.97,0,0,,USA,United States,VNM,Vietnam,31.64,0,0
1,NorthAmerica,9,Oceania,2175.27,0,0,,CAN,Canada,AUS,Australia,540.34,0,0
1,NorthAmerica,9,Oceania,2175.27,0,0,,CAN,Canada,OOC,other Oceania,103.24,0,0
1,NorthAmerica,9,Oceania,2175.27,0,0,,USA,United States,AUS,Australia,1106.43,0,0
1,NorthAmerica,9,Oceania,2175.27,0,0,,USA,United States,OOC,other Oceania,425.26,0,0
1,NorthAmerica,10,stateless,0,0,0,,CAN,Canada,STL,stateless,0,0,0
1,NorthAmerica,10,stateless,0,0,0,,USA,United States,STL,stateless,0,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,ARG,Argentina,5.3,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,BRA,Brazil,18.94,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,COL,Colombia,9.85,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,ECU,Ecuador,23.41,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,GTM,Guatemala,3.97,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,HND,Honduras,2.56,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,MEX,Mexico,141.21,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,OLA,other Latin America,196.95,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,PER,Peru,12.23,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,SLV,El Salvador,2.45,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,CAN,Canada,VEN,Venezuela,11.36,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,ARG,Argentina,51.35,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,BRA,Brazil,280.68,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,COL,Colombia,188.41,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,ECU,Ecuador,268.02,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,GTM,Guatemala,86.43,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,HND,Honduras,49.81,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,MEX,Mexico,8765.28,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,OLA,other Latin America,2897.5,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,PER,Peru,98.53,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,SLV,El Salvador,53.97,0,0
1,NorthAmerica,11,LatinAmerica,13280.63,0,0,,USA,United States,VEN,Venezuela,112.42,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,BDI,Burundi,CAN,Canada,74.74,2074,248
2,Africa,1,NorthAmerica,22801.96,71763,13736,,BDI,Burundi,USA,United States,0,0,193
2,Africa,1,NorthAmerica,22801.96,71763,13736,,BFA,Burkina Faso,CAN,Canada,14.65,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,BFA,Burkina Faso,USA,United States,0,0,882
2,Africa,1,NorthAmerica,22801.96,71763,13736,,CAF,Central African Republic,CAN,Canada,3.97,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,CAF,Central African Republic,USA,United States,0,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,CIV,Ivory Coast,CAN,Canada,69.27,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,CIV,Ivory Coast,USA,United States,259.76,1574,165
2,Africa,1,NorthAmerica,22801.96,71763,13736,,CMR,Cameroon,CAN,Canada,98.68,1103,220
2,Africa,1,NorthAmerica,22801.96,71763,13736,,CMR,Cameroon,USA,United States,412.42,4530,821
2,Africa,1,NorthAmerica,22801.96,71763,13736,,COD,DR Congo,CAN,Canada,215.94,3316,274
2,Africa,1,NorthAmerica,22801.96,71763,13736,,COD,DR Congo,USA,United States,230.43,0,291
2,Africa,1,NorthAmerica,22801.96,71763,13736,,DZA,Algeria,CAN,Canada,570.24,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,DZA,Algeria,USA,United States,177,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,EGY,Egypt,CAN,Canada,559.27,0,182
2,Africa,1,NorthAmerica,22801.96,71763,13736,,EGY,Egypt,USA,United States,1595.62,10852,970
2,Africa,1,NorthAmerica,22801.96,71763,13736,,ERI,Eritrea,CAN,Canada,88.7,1811,268
2,Africa,1,NorthAmerica,22801.96,71763,13736,,ERI,Eritrea,USA,United States,303.05,4085,749
2,Africa,1,NorthAmerica,22801.96,71763,13736,,ESH,Western Sahara,CAN,Canada,0,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,ESH,Western Sahara,USA,United States,0,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,ETH,Ethiopia,CAN,Canada,276.08,2047,303
2,Africa,1,NorthAmerica,22801.96,71763,13736,,ETH,Ethiopia,USA,United States,1840.22,10566,1416
2,Africa,1,NorthAmerica,22801.96,71763,13736,,KEN,Kenya,CAN,Canada,279.29,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,KEN,Kenya,USA,United States,1054.67,2258,348
2,Africa,1,NorthAmerica,22801.96,71763,13736,,MAR,Morocco,CAN,Canada,638.69,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,MAR,Morocco,USA,United States,625.1,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,MLI,Mali,CAN,Canada,18.07,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,MLI,Mali,USA,United States,0,1239,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,MOZ,Mozambique,CAN,Canada,12.75,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,MOZ,Mozambique,USA,United States,0,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,MRT,Mauritania,CAN,Canada,5.97,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,MRT,Mauritania,USA,United States,0,1174,289
2,Africa,1,NorthAmerica,22801.96,71763,13736,,NER,Niger,CAN,Canada,8.09,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,NER,Niger,USA,United States,0,0,0
2,Africa,1,NorthAmerica,22801.96,71763,13736,,NGA,Nigeria,CAN,Canada,344.32,4502,820
2,Africa,1,NorthAmerica,22801.96,71763,13736,,NGA,Nigeria,USA,United States,2372.21,0,770
2,Africa,1,NorthAmerica,22801.96,71763,13736,,OAF,other Africa,CAN,Canada,991.85,0,530
2,Africa,1,NorthAmerica,22801.96,71763,13736,,OAF,other Africa,USA,United States,4130.02,6843,1936
2,Africa,1,NorthAmerica,22801.96,71763,13736,,RWA,Rwanda,CAN,Canada,58.74,1620,0
